czone,china_exposure,working_age_25_64_cz,pop2000_cz,gpt_exposure,china_above_average_mass,gpt_above_average_mass,china_exposure_z,gpt_exposure_z,china_pctile,gpt_pctile,adult25p_1990,hs_less_1990,ba_plus_1990,hs_less_share_1990,ba_share_1990,adult25p_2024,hs_less_2024,ba_plus_2024,hs_less_share_2024,ba_share_2024
6900,0.0097137988433476,505121.0,763795,0.3188047299237259,0.0,0.0,-0.5261475876692446,-0.25374575101222036,0.3578363384188627,0.4147018030513176,477350,268941,84836,0.5634042107468314,0.1777228448727349,889967,314509,314702,0.3533940022495216,0.3536108642230555
7000,0.0143834517865501,2609244.0,3955969,0.3525592555343559,0.0,16681.415756948936,-0.29399317711153167,1.4105609182691754,0.4576976421636616,0.9153952843273232,957414,521729,180700,0.5449356286830984,0.18873757851880169,3447798,1377616,1221410,0.39956401158072485,0.35425799307268
7100,0.0158613916343147,1048808.0,1533306,0.3384372091194127,0.0,0.0,-0.220516570097941,0.7142567751325987,0.4895977808599168,0.7836338418862691,852468,457848,172808,0.5370852630245359,0.20271494061947193,1587819,563327,585006,0.3547803622453189,0.3684336816727851
7200,0.0035132492642735,555528.0,692265,0.3147623595869185,0.0,0.0,-0.8344113816112005,-0.453059584921801,0.17059639389736478,0.3259361997226075,355867,196062,65029,0.5509417844307002,0.18273399893780543,926798,352121,317211,0.3799328440501598,0.3422655206420385
7300,0.0407272442962623,392769.0,589177,0.3430837945078162,7775.422226345846,0.0,1.0157032171032874,0.9433621443062647,0.8848821081830791,0.8391123439667129,344144,169208,69353,0.4916779022734669,0.20152319959086895,605970,200718,206809,0.3312342195158176,0.3412858722378996
7400,0.0094577236979665,1553410.0,1697906,0.3387397683453457,0.0,0.0,-0.5388785068954729,0.729174814372181,0.34812760055478503,0.7905686546463245,824177,428628,165038,0.5200678980364655,0.20024582098262872,2075048,703277,759705,0.33892083460238026,0.36611442241336106
7500,0.0101029597791873,380301.0,563598,0.3206726229445574,0.0,0.0,-0.5068002338571231,-0.1616470840679855,0.36893203883495146,0.4535367545076283,327947,192400,46218,0.586680164782724,0.14093130902249448,584950,231374,161345,0.3955449183690914,0.27582699376015046
7600,0.0068148379113495,922030.0,1176696,0.3506200075159209,0.0,4106.676291157238,-0.6702710534992988,1.3149440090670579,0.26490984743411927,0.9042995839112344,608016,331042,110057,0.5444626457198495,0.1810100392094945,1220635,414774,438985,0.33980182446021945,0.35963658259840164
7700,0.0060945763806099,90013.0,149695,0.3128462552061904,0.0,0.0,-0.7060792587663849,-0.5475353697890242,0.24965325936199723,0.2843273231622746,75549,53748,7103,0.7114323154508995,0.09401845160094773,127332,68635,19926,0.53902396883737,0.15648854961832062
7800,0.0120257550023081,255049.0,377001,0.3112512092829755,0.0,0.0,-0.411207392788155,-0.6261809889998796,0.4091539528432732,0.23578363384188628,209055,138228,23245,0.661203989380785,0.11119083494774103,429109,193141,96715,0.4500977607088176,0.22538562463150388
7900,0.0115670217826528,194900.0,320199,0.3476150236113488,0.0,282.40365532427285,-0.4340135716429119,1.1667797358921563,0.40360610263522884,0.8807212205270458,155179,77731,39624,0.5009118501859143,0.2553438287397135,265553,94352,98301,0.35530383765199414,0.370174692057706
8000,0.0311104715100441,108728.0,209914,0.311568185093039,1106.813274488501,0.0,0.5375999737130375,-0.6105521230879427,0.7961165048543689,0.24965325936199723,117594,76758,15236,0.6527373845604367,0.12956443355953534,151340,69731,33289,0.46075723536408086,0.21996167569710584
8100,0.0176189724006432,453210.0,722201,0.3485923715251865,0.0,1099.6301519273447,-0.13313745825012677,1.2149690267141304,0.5492371705963939,0.8848821081830791,384825,206903,83809,0.5376547781459105,0.2177847073345027,602378,213202,206172,0.35393390860888013,0.34226349567879305
8201,0.0365279491005499,28989.0,72733,0.3179275199768015,452.1452088511148,0.0,0.8069329053100812,-0.29699762135005814,0.8515950069348127,0.391123439667129,39231,28769,4103,0.7333231373148785,0.10458565930004333,41341,24034,5897,0.5813599090491279,0.14264289688202994
8202,0.0086042886296652,465585.0,587297,0.3422920626136123,0.0,0.0,-0.5813075091448116,0.9043248701046872,0.3245492371705964,0.826629680998613,323384,177688,59204,0.5494644138238132,0.18307646636815675,610564,189168,242870,0.3098250142491205,0.39777975773219515
8300,0.0273925058640543,576214.0,894291,0.3376412917716832,3723.314521472556,0.0,0.35275922997531634,0.6750131322118464,0.7558945908460472,0.7711511789181692,490335,306232,82362,0.6245362864164296,0.16797087705344305,786110,300977,260402,0.38286880970856496,0.3312538957652237
8401,0.0178747611411104,325796.0,525842,0.3279910230295956,0.0,0.0,-0.12042077780454792,0.19919525780047342,0.5547850208044383,0.6102635228848821,282406,173498,47189,0.614356635482249,0.1670963081520931,436562,175802,127036,0.4026965242050385,0.29099188660488085
8402,0.0352390027401385,18490.0,35518,0.3065340260673077,264.5583201400931,0.0,0.7428522153355924,-0.8587672672554341,0.840499306518724,0.15256588072122051,19992,15582,1798,0.7794117647058824,0.0899359743897559,29493,13915,8064,0.4718068694266436,0.2734208117180348
8501,0.0393511630458851,13130.0,27415,0.3163957952897062,241.85911930008962,0.0,0.9472905672882997,-0.3725211123818181,0.871012482662968,0.3592233009708738,15160,12009,1185,0.7921503957783641,0.07816622691292877,17887,10435,2458,0.5833845809806004,0.13741823670822384
8502,0.0357938058652629,20433.0,42098,0.3332407921881192,303.6954136955005,0.0,0.7704345633292102,0.4580413136895559,0.8460471567267683,0.7170596393897365,22549,17388,2115,0.7711206705397136,0.09379573373542063,28539,15753,4332,0.5519814990013665,0.15179228424261537
8503,0.0219366524388022,136664.0,241530,0.3258769452913671,137.4612416645627,0.0,0.0815184222676599,0.09495816320463266,0.6588072122052705,0.565880721220527,123189,86176,14946,0.699542978675044,0.12132576772276746,180016,87564,38614,0.4864234290285308,0.21450315527508665
8601,0.0294975021424441,63859.0,113122,0.3271007274821018,547.0598284116716,0.0,0.45741029851931353,0.15529818650349575,0.7780859916782247,0.5922330097087378,61365,46312,5660,0.7546973030228958,0.09223498737065103,84174,48781,11929,0.5795257442915864,0.1417183453322879
8602,0.0113976012523178,57217.0,93044,0.3185339890857802,0.0,0.0,-0.44243640816517443,-0.26709494713002824,0.39528432732316227,0.4077669902912621,52456,32542,8882,0.6203675461339027,0.16932286106451122,83143,34866,23529,0.41934979493162383,0.28299435911622145
8701,0.0213171593930923,76375.0,131279,0.3217701253201083,29.50675902589679,0.0,0.050719978652971884,-0.10753343589375959,0.6449375866851595,0.4826629680998613,58926,40560,6029,0.6883209449139599,0.10231476767471065,95563,47380,16560,0.4957985831336396,0.17328882517292257
8702,0.0405343176230226,65952.0,111346,0.3322323147632337,1292.8899511191644,0.0,1.0061117595256912,0.40831714563524196,0.8807212205270458,0.7031900138696255,53363,38253,7183,0.7168450049659877,0.1346063752037929,86882,40278,20777,0.46359430031537024,0.2391404433599595
8800,0.0049300220022252,322054.0,434615,0.3169401689937732,0.0,0.0,-0.7639757317087382,-0.345680125288377,0.20943134535367544,0.37031900138696255,221340,124796,41825,0.56382036685642,0.18896268184693232,449193,143905,173048,0.3203634072659191,0.3852419783923614
8900,0.0200822335062649,235320.0,386870,0.3458913384937194,0.0,0.0,-0.010675053231829965,1.0817914095828618,0.6102635228848821,0.8626907073509015,213514,136550,31866,0.6395365175117322,0.14924548273181149,310615,129524,82896,0.4169920963250326,0.2668770020765256
9001,0.0477130935300567,56997.0,108438,0.3148886979754547,1526.5093099744327,0.0,1.3630086230601473,-0.44683032176898524,0.9292649098474342,0.3287101248266297,60888,46617,5496,0.7656188411509657,0.09026409144659046,77592,44689,11396,0.5759485513970513,0.14687081142385813
9002,0.0212343507322323,40150.0,83808,0.3150122455190579,12.186805096451486,0.0,0.04660309971467497,-0.4407386645149628,0.6421636615811374,0.332871012482663,45771,33328,5330,0.7281466430709401,0.11644928011186122,57323,27740,13417,0.4839244282399735,0.23405962702580116
9003,0.0299122687584039,39728.0,74610,0.3257155720937339,356.81504198563385,0.0,0.4780306530549395,0.08700146749626125,0.782246879334258,0.5589459084604715,41869,31686,4399,0.7567890324583821,0.10506580047290358,54366,30342,9364,0.5581061692969871,0.17224000294301586
9100,0.0163085260200288,3012413.0,3798017,0.3685347937174836,0.0,67383.87425154753,-0.19828703376662826,2.1982536576144978,0.5048543689320388,0.9764216366158114,1728485,799319,472861,0.4624390723668415,0.27356962889466785,3745074,1125821,1660136,0.3006138196468214,0.4432852328151593
9200,0.0405461640807935,83033.0,135136,0.3237539397646484,1628.7209605998155,0.0,1.0067007128064707,-0.00971912652526748,0.8821081830790569,0.5201109570041609,75182,56199,7407,0.7475060519805272,0.09852092256125136,112191,59716,19897,0.5322708595163604,0.1773493417475555
9301,0.0232124886657406,151784.0,212223,0.3441967622213027,346.32097140621886,0.0,0.1449473346163215,0.9982383291952958,0.6796116504854369,0.8488210818307905,93657,54301,23712,0.5797858141943475,0.2531791537204907,195627,71159,71343,0.36374835784426485,0.3646889233081323
9302,0.0597077327177435,48437.0,89228,0.3473085760730187,1878.2373770418403,55.34021194014761,1.9593288259401842,1.1516699788269582,0.9597780859916782,0.8765603328710125,51166,38331,5169,0.7491498260563656,0.10102411757807919,69102,35656,12180,0.5159908540997367,0.17626117912650863
9400,0.025277132191417,215321.0,272150,0.3142311075964015,935.8525351203822,0.0,0.24759224346611766,-0.4792535904630324,0.7059639389736477,0.3065187239944521,120418,83209,15629,0.6910013453138235,0.12978956634390207,287989,132026,77082,0.45844112101503876,0.26765605630770617
9500,0.0408120654826728,75298.0,148252,0.3101661309375072,1497.018108993553,0.0,1.019920149876118,-0.6796820557275651,0.8890429958391124,0.21359223300970873,87095,63018,8690,0.7235547390780183,0.09977610655031861,106057,52930,18271,0.4990712541369264,0.17227528593115024
9600,0.0496776059428088,296265.0,457299,0.3166596189841154,8516.666878234179,0.0,1.460675457568623,-0.3595129741788211,0.9361997226074896,0.3633841886269071,246241,172083,29431,0.6988397545494048,0.11952111955360806,391396,176658,97605,0.4513536162863187,0.24937659046081206
9701,0.020793618586543,171018.0,303656,0.3393807455889822,0.0,0.0,0.024691854330737544,0.7607789528437896,0.6255201109570042,0.7933425797503467,175063,110615,24725,0.6318582453174,0.14123486973261054,223472,89139,61878,0.3988821865826591,0.27689374955251667
9702,0.0430154480658973,30623.0,65826,0.3357028660774939,676.297600497357,0.0,1.1294625486503629,0.5794367686758779,0.9084604715672677,0.7517337031900139,36090,26234,4296,0.7269049598226656,0.11903574397339983,41578,23207,7241,0.5581557554475924,0.17415460099090865
9800,0.0421856803959478,101632.0,150911,0.3238256044298502,2160.1740887006054,0.0,1.0882101843611953,-0.006185615741468214,0.9042995839112344,0.521497919556172,65970,37421,14652,0.5672426860694255,0.22210095497953616,131487,43788,50797,0.333021515434986,0.3863271654231977
9900,0.0115445688234149,245247.0,426634,0.3645253981454505,0.0,4502.573416886197,-0.43512983308258457,2.000565683347113,0.40221914008321774,0.970873786407767,209887,111677,50946,0.5320815486428412,0.24273061218655753,330103,128519,113624,0.38932999700093607,0.3442077169853046
10000,0.0052984027337594,113810.0,172606,0.3247099024467516,0.0,0.0,-0.7456614773882683,0.03741574024078819,0.22330097087378642,0.5381414701803051,96196,55838,14399,0.5804607260177138,0.14968397854380638,154806,58034,44983,0.3748821105125124,0.2905765926385282
10101,0.0259182856400406,21801.0,43992,0.331915026362118,108.73176350315458,0.0,0.2794675461390773,0.39267286705304705,0.7170596393897365,0.7018030513176144,24984,18149,2565,0.7264249119436439,0.1026657060518732,30473,15239,4751,0.5000820398385456,0.15590850917205396
10102,0.0344345478117421,35280.0,66396,0.3109294499774584,476.41155779207475,0.0,0.7028582881650579,-0.6420457107931197,0.8280166435506241,0.231622746185853,36910,26965,4222,0.7305608236250338,0.11438634516391222,48949,23069,10003,0.47128644098960143,0.20435555373960654
10200,0.0168055343416209,83889.0,181765,0.3312347341184298,0.0,0.0,-0.1735779867892823,0.3591302561661049,0.5256588072122053,0.6920943134535368,97595,65506,13234,0.6712024181566678,0.13560120907833392,113690,53298,24840,0.46880112586859,0.21848887325182514
10301,0.0461571218143873,25549.0,61458,0.3177499459216731,644.5068144529281,0.0,1.2856526180445005,-0.30575311943202477,0.9251040221914009,0.3869625520110957,34323,25488,3472,0.7425924307315794,0.10115665880022143,36613,20890,4799,0.5705623685576161,0.1310736623603638
10302,0.0343759498302334,129581.0,223605,0.330321135267255,1742.2335176297433,0.0,0.699945056705999,0.3140841880151953,0.8252427184466019,0.6712898751733704,131793,81145,17793,0.6157003786240544,0.13500717033529855,177856,80919,37863,0.4549691885570349,0.21288570528967254
10400,0.0588127988618407,70450.0,157091,0.3240438628757987,2668.7854918777366,0.0,1.9148366882305299,0.004575874181670617,0.957004160887656,0.5270457697642164,90681,58635,10261,0.6466073378105667,0.11315490565829667,97664,43805,20410,0.44852760484927917,0.2089818152031455
10501,0.0364839903832785,43194.0,95083,0.3186122401420349,671.8036912351382,0.0,0.80474747306894,-0.26323668657245747,0.8502080443828016,0.4105409153952843,54466,35951,7837,0.6600631586677927,0.14388793008482356,58769,28892,13320,0.4916197314910922,0.22665010464700777
10502,0.0651887575435838,46346.0,105093,0.3418656705364665,2051.1784267214903,0.0,2.231821043921268,0.883301106183117,0.9667128987517337,0.8210818307905686,55067,35088,10148,0.6371874262262335,0.1842845987615087,63797,27242,19604,0.4270106744831262,0.3072871765130022
10600,0.0522695700852687,72957.0,161169,0.3130036271059667,2286.381273916608,0.0,1.58953640612272,-0.5397759627875331,0.9445214979195562,0.289875173370319,99798,77342,6857,0.7749854706507144,0.06870879175935389,103739,56398,15470,0.5436528210219879,0.14912424449821185
10700,0.0100582004205057,609651.0,1038182,0.3520981005885365,0.0,3616.476502148161,-0.5090254704342426,1.3878231301351422,0.36754507628294036,0.912621359223301,609498,350189,112132,0.5745531568602358,0.18397435266399562,813420,298576,276642,0.36706252612426543,0.34009736667404294
10801,0.025132764498056,151654.0,261112,0.3288311227918294,637.2418654040519,0.0,0.2404149227608204,0.24061736674301873,0.7004160887656034,0.6380027739251041,143844,92029,23379,0.639783376435583,0.16253024109451905,200833,84252,55193,0.4195127294817087,0.27482037314584756
10802,0.0268638418235269,22900.0,63233,0.3349692525424441,135.86622610792494,0.0,0.3264764012074192,0.5432650886723531,0.7461858529819695,0.7420249653259362,38727,28880,4062,0.7457329511710177,0.10488806259199009,34019,17769,6032,0.5223257591346012,0.17731267820923602
10900,0.0071177939158494,428732.0,623252,0.3374277628302061,0.0,0.0,-0.6552094261139113,0.6644848360809987,0.27323162274618584,0.768377253814147,327472,165981,61072,0.506855547955245,0.18649533395221576,573025,193721,184203,0.33806727455172114,0.32145717900615156
11001,0.0131080395269088,356343.0,599405,0.3210265950239723,0.0,0.0,-0.35740101168864336,-0.1441940734908173,0.42857142857142855,0.46601941747572817,330837,207901,50172,0.6284091561705614,0.15165171972905087,491568,205576,137766,0.41820460241512875,0.28025827555902744
11002,0.044128831025523,33193.0,76853,0.3201495387975637,770.011618162658,0.0,1.184815005858808,-0.18743836445744613,0.9153952843273232,0.44660194174757284,45717,34324,3819,0.7507929216702758,0.08353566506988648,47151,27722,6120,0.5879408708192827,0.12979576255010497
11101,0.0140849730334571,206934.0,367927,0.3502926715949374,0.0,853.9369312370176,-0.30883221543646217,1.2988043256754882,0.44660194174757284,0.9029126213592233,201090,113693,39781,0.5653836590581331,0.19782684370182504,274310,112543,82525,0.41027669425102986,0.3008457584484707
11102,0.0301074668854059,38771.0,80901,0.3287256348884949,355.78782100469414,0.0,0.4877350372280898,0.23541616133804968,0.7850208044382802,0.6324549237170597,48604,34837,5180,0.7167517076783804,0.10657559048637973,54915,27052,11671,0.4926158608758991,0.21252845306382592
11201,0.0149086470599261,88575.0,199334,0.3384218243899666,0.0,0.0,-0.26788280004469045,0.7134982129143755,0.46879334257975036,0.782246879334258,132809,97120,12150,0.7312757418548442,0.09148476383377632,129863,68642,23393,0.5285724186257825,0.18013598946582168
11202,0.0006867485685093,19695.0,53037,0.3144183984069372,0.0,0.0,-0.9749324462272113,-0.47001899630326377,0.0638002773925104,0.31761442441054094,40213,33934,2129,0.8438564643274563,0.05294307810906921,28453,20221,2870,0.7106807717991073,0.10086809826731803
11203,0.0149933341755988,38682.0,84011,0.3635696824673027,0.0,673.2070527847042,-0.2636725326736542,1.9534429954022043,0.47018030513176146,0.9667128987517337,54793,42191,4158,0.7700071176975161,0.07588560582556166,54930,30500,7748,0.5552521390861096,0.1410522483160386
11301,0.0048873760126277,209812.0,241044,0.3512807041582894,0.0,1073.1144171501894,-0.76609590095859,1.3475204357349961,0.20527045769764216,0.9070735090152566,103110,59382,20110,0.5759092231597324,0.1950344292503152,263323,88809,100346,0.3372626014438541,0.3810757130976026
11302,0.0137404161494951,1477384.0,2512431,0.3606149236962372,0.0,21346.524950982013,-0.3259620538361746,1.8077551316316252,0.43828016643550627,0.955617198335645,1540817,828116,357207,0.5374525332988928,0.2318296072797743,1942985,602624,856945,0.3101537067965013,0.44104560766037826
11303,0.0074842633553888,29272.0,59342,0.3117402443101567,0.0,0.0,-0.6369901927450738,-0.6020685405940422,0.2912621359223301,0.2552011095700416,37463,25284,5298,0.6749059071617329,0.14141953394015427,47760,22876,12648,0.4789782244556114,0.2648241206030151
11304,0.0050964368026264,3313164.0,4632415,0.3934225852148955,0.0,156568.62911366293,-0.755702326733009,3.425375550857254,0.21636615811373092,1.0,2637767,985410,999948,0.37357734780971935,0.3790888277850166,4180033,1061032,2299182,0.25383340275064814,0.5500391982551334
